Date,Address,Postcode,Price,Type,Ownership,NewBuild,SaleType
2004-12-22,"4 Woodbridge Road, Tilehurst",RG31 5NQ,167000,Terraced,"Freehold",No,Standard
2004-12-22,"32 Beverley Road, Tilehurst",RG31 5PT,126950,Flat,"Leasehold",No,Standard
2004-12-21,"17 Somerset Walk, Tilehurst",RG31 5NG,160000,Terraced,"Freehold",No,Standard
2004-12-21,"87 Lower Elmstone Drive, Tilehurst",RG31 5PA,139000,Flat,"Leasehold",No,Standard
2004-12-17,"27 Park Lane, Tilehurst",RG31 5DW,218000,Semi-detached,"Freehold",No,Standard
2004-12-17,"121 Warborough Avenue, Tilehurst",RG31 5LF,234000,Detached,"Freehold",No,Standard
2004-12-17,"4 Prince William Drive, Tilehurst",RG31 5WD,220000,Semi-detached,"Freehold",No,Standard
2004-12-14,"5 Arundel Lodge, Pegasus Court, Tilehurst",RG31 5DB,245000,Flat,"Leasehold",No,Standard
2004-12-13,"27 Dunstall Close, Tilehurst",RG31 5AY,184000,Terraced,"Freehold",No,Standard
2004-12-10,"64 School Road, Tilehurst",RG31 5AN,186500,Semi-detached,"Freehold",No,Standard
2004-12-10,"108B School Road, Tilehurst",RG31 5AX,140000,Flat,"Leasehold",No,Standard
2004-12-10,"16 Somerset Walk, Tilehurst",RG31 5NG,158500,Semi-detached,"Freehold",No,Standard
2004-12-10,"28 Meadowside, Tilehurst",RG31 5QE,267500,Detached,"Freehold",No,Standard
2004-12-10,"94 City Road, Tilehurst",RG31 5SB,249950,Semi-detached,"Freehold",No,Standard
2004-12-09,"33 Blewbury Drive, Tilehurst",RG31 5HJ,235000,Detached,"Freehold",No,Standard
2004-11-26,"52 City Road, Tilehurst",RG31 5HB,249950,Semi-detached,"Freehold",No,Standard
2004-11-26,"16 Somerset Walk, Tilehurst",RG31 5NG,165000,Semi-detached,"Freehold",No,Standard
2004-11-26,"3 Clay Close, Tilehurst",RG31 5QB,211000,Semi-detached,"Freehold",No,Standard
2004-11-25,"40 Meadowside, Tilehurst",RG31 5QE,365000,Detached,"Freehold",No,Standard
2004-11-22,"2 Albert Illsley Close, Tilehurst",RG31 5PJ,295500,Detached,"Freehold",No,Standard
2004-11-19,"25 Elmstone Drive, Tilehurst",RG31 5NS,209950,Semi-detached,"Freehold",No,Standard
2004-11-12,"52 Park Lane, Tilehurst",RG31 5DT,200000,Semi-detached,"Freehold",No,Standard
2004-11-10,"66 Hildens Drive, Tilehurst",RG31 5JH,249950,Detached,"Freehold",No,Standard
2004-11-01,"3 Meadowside, Tilehurst",RG31 5QE,250000,Detached,"Freehold",No,Standard
2004-11-01,"18 The Fells, Tilehurst",RG31 5XY,192000,Semi-detached,"Freehold",No,Standard
2004-10-26,"2 Five Acre, Tilehurst",RG31 5WH,215000,Semi-detached,"Freehold",No,Standard
2004-10-26,"42 Warborough Avenue, Tilehurst",RG31 5LA,220000,Semi-detached,"Freehold",No,Standard
2004-10-25,"10 Sheppard Court, Tilehurst",RG31 5JF,184450,Flat,"Leasehold",Yes,Standard
2004-10-22,"2D Victoria Road, Tilehurst",RG31 5AE,245000,Detached,"Freehold",No,Standard
2004-10-22,"2 Wiltshire Walk, Tilehurst",RG31 5NF,168000,Semi-detached,"Freehold",No,Standard
2004-10-22,"51 Westwood Road, Tilehurst",RG31 5PL,357000,Detached,"Freehold",No,Standard
2004-10-22,"13 Stratford Way, Tilehurst",RG31 5XT,183500,Semi-detached,"Freehold",No,Standard
2004-10-18,"21 Highbury Road, Tilehurst",RG31 5JL,214000,Semi-detached,"Freehold",No,Standard
2004-10-15,"1 Blewbury Drive, Tilehurst",RG31 5HJ,200000,Semi-detached,"Freehold",No,Standard
2004-10-15,"2 Sheppard Court, Tilehurst",RG31 5JF,187950,Flat,"Leasehold",Yes,Standard
2004-10-15,"20 Sheppard Court, Tilehurst",RG31 5JF,186450,Flat,"Leasehold",Yes,Standard
2004-10-11,"60 School Road, Tilehurst",RG31 5AN,205000,Terraced,"Freehold",Yes,Standard
2004-10-08,"7 Ashton Close, Tilehurst",RG31 5ED,150950,Flat,"Leasehold",No,Standard
2004-10-06,"18 Downing Road, Tilehurst",RG31 5BB,150500,Semi-detached,"Freehold",No,Standard
2004-10-06,"30 Park Lane, Tilehurst",RG31 5DN,160000,Semi-detached,"Freehold",No,Standard
2004-10-04,"37 Park Lane, Tilehurst",RG31 5DP,360000,Detached,"Freehold",No,Standard
2004-10-04,"56 Blewbury Drive, Tilehurst",RG31 5HL,250000,Detached,"Freehold",No,Standard
2004-10-01,"62 Chapel Hill, Tilehurst",RG31 5DQ,250000,Semi-detached,"Freehold",No,Standard
2004-10-01,"81 Westwood Road, Tilehurst",RG31 5PX,315000,Detached,"Freehold",No,Standard
2004-09-30,"41 Blewbury Drive, Tilehurst",RG31 5HJ,279950,Semi-detached,"Freehold",No,Standard
2004-09-29,"6 Warborough Avenue, Tilehurst",RG31 5LA,185000,Semi-detached,"Freehold",No,Standard
2004-09-24,"83 Chapel Hill, Tilehurst",RG31 5BX,247500,Detached,"Freehold",No,Standard
2004-09-17,"65 Victoria Road, Tilehurst",RG31 5AB,245000,Semi-detached,"Freehold",No,Standard
2004-09-17,"58 Chapel Hill, Tilehurst",RG31 5DQ,192500,Semi-detached,"Freehold",No,Standard
2004-09-17,"71 Hildens Drive, Tilehurst",RG31 5HZ,195000,Terraced,"Freehold",No,Standard
2004-09-17,"36 Longworth Avenue, Tilehurst",RG31 5JY,184950,Semi-detached,"Freehold",No,Standard
2004-09-14,"1 Victoria Road, Tilehurst",RG31 5AA,179000,Semi-detached,"Freehold",Yes,Standard
2004-09-14,"3 Sheppard Court, Tilehurst",RG31 5JF,191950,Flat,"Leasehold",No,Standard
2004-09-13,"Flat 6, 52 School Road, Tilehurst",RG31 5AN,103500,Flat,"Leasehold",No,Standard
2004-09-13,"15 Elmstone Drive, Tilehurst",RG31 5NS,225000,Semi-detached,"Freehold",No,Standard
2004-09-10,"63 Cumberland Lodge, Pegasus Court, Tilehurst",RG31 5DB,200000,Flat,"Leasehold",No,Standard
2004-09-10,"22 Ashton Close, Tilehurst",RG31 5ED,227500,Detached,"Freehold",No,Standard
2004-09-10,"68 Lower Elmstone Drive, Tilehurst",RG31 5PA,134000,Flat,"Leasehold",No,Standard
2004-09-09,"57 Lower Elmstone Drive, Tilehurst",RG31 5PA,138000,Flat,"Leasehold",No,Standard
2004-09-07,"75 Lower Elmstone Drive, Tilehurst",RG31 5PA,130000,Flat,"Leasehold",No,Standard
2004-09-03,"1 Downing Road, Tilehurst",RG31 5BA,159950,Terraced,"Freehold",No,Standard
2004-09-03,"11 Compton Avenue, Tilehurst",RG31 5LH,210000,Semi-detached,"Freehold",No,Standard
2004-09-01,"46 Barton Road, Tilehurst",RG31 5NJ,173000,Terraced,"Freehold",No,Standard
2004-08-31,"17 Sheppard Court, Tilehurst",RG31 5JF,174450,Flat,"Leasehold",Yes,Standard
2004-08-31,"29 Sheppard Court, Tilehurst",RG31 5JF,181450,Flat,"Leasehold",Yes,Standard
2004-08-31,"37 Sheppard Court, Tilehurst",RG31 5JF,245450,Flat,"Leasehold",Yes,Standard
2004-08-27,"60 Dunstall Close, Tilehurst",RG31 5AY,295000,Detached,"Freehold",No,Standard
2004-08-27,"31 Sheppard Court, Tilehurst",RG31 5JF,191950,Flat,"Leasehold",Yes,Standard
2004-08-27,"18 Sheppard Court, Tilehurst",RG31 5JF,179450,Flat,"Leasehold",Yes,Standard
2004-08-27,"14 Westwood Road, Tilehurst",RG31 5PW,220000,Semi-detached,"Freehold",No,Standard
2004-08-27,"6 Sheraton Drive, Tilehurst",RG31 5UZ,212500,Detached,"Freehold",No,Standard
2004-08-27,"8 Five Acre, Tilehurst",RG31 5WH,205000,Detached,"Freehold",No,Standard
2004-08-25,"27 Sheppard Court, Tilehurst",RG31 5JF,245450,Flat,"Leasehold",Yes,Standard
2004-08-23,"30 City Road, Tilehurst",RG31 5HB,225000,Semi-detached,"Freehold",No,Standard
2004-08-23,"11 Sheppard Court, Tilehurst",RG31 5JF,187000,Flat,"Leasehold",Yes,Standard
2004-08-19,"4 Oak View, Tilehurst",RG31 5HF,235950,Semi-detached,"Freehold",No,Standard
2004-08-13,"21 Lamorna Crescent, Tilehurst",RG31 5WF,205950,Semi-detached,"Freehold",No,Standard
2004-08-13,"24 Trelawney Drive, Tilehurst",RG31 5WQ,287500,Detached,"Freehold",No,Standard
2004-08-12,"17 Downing Road, Tilehurst",RG31 5BA,175000,Terraced,"Freehold",No,Standard
2004-08-12,"39 Sheppard Court, Tilehurst",RG31 5JF,270450,Flat,"Leasehold",Yes,Standard
2004-08-11,"9 Lovatt Close, Tilehurst",RG31 5HG,400000,Detached,"Freehold",No,Standard
2004-08-11,"38 Sheppard Court, Tilehurst",RG31 5JF,182450,Flat,"Leasehold",Yes,Standard
2004-08-10,"11 The Birchwoods, Tilehurst",RG31 5UH,286500,Detached,"Freehold",No,Standard
2004-08-09,"60 Beverley Road, Tilehurst",RG31 5PT,183500,Terraced,"Freehold",No,Standard
2004-08-09,"3 Elmstone Drive, Tilehurst",RG31 5NS,215000,Semi-detached,"Freehold",No,Standard
2004-08-06,"1 Heathway, Tilehurst",RG31 5BU,209000,Semi-detached,"Freehold",No,Standard
2004-08-06,"40 Sheppard Court, Tilehurst",RG31 5JF,199450,Flat,"Leasehold",Yes,Standard
2004-08-06,"43 Sheppard Court, Tilehurst",RG31 5JF,184450,Flat,"Leasehold",Yes,Standard
2004-08-06,"42 Sheppard Court, Tilehurst",RG31 5JF,245450,Flat,"Leasehold",Yes,Standard
2004-08-03,"7 Sheppard Court, Tilehurst",RG31 5JF,179450,Flat,"Leasehold",Yes,Standard
2004-08-03,"90 Lower Elmstone Drive, Tilehurst",RG31 5PA,136000,Detached,"Leasehold",No,Standard
2004-07-30,"59 Hildens Drive, Tilehurst",RG31 5HY,215000,Semi-detached,"Freehold",No,Standard
2004-07-30,"33 Sheppard Court, Tilehurst",RG31 5JF,236950,Flat,"Leasehold",Yes,Standard
2004-07-30,"26 Sheppard Court, Tilehurst",RG31 5JF,177950,Flat,"Leasehold",Yes,Standard
2004-07-30,"24 Sheppard Court, Tilehurst",RG31 5JF,190450,Flat,"Leasehold",Yes,Standard
2004-07-30,"23 Sheppard Court, Tilehurst",RG31 5JF,195450,Flat,"Leasehold",Yes,Standard
2004-07-30,"14 Compton Avenue, Tilehurst",RG31 5LH,214950,Semi-detached,"Freehold",No,Standard
2004-07-28,"14 Sheppard Court, Tilehurst",RG31 5JF,189450,Flat,"Leasehold",No,Standard
2004-07-27,"28 Sheppard Court, Tilehurst",RG31 5JF,184233,Flat,"Leasehold",Yes,Standard
2004-07-26,"9 Oakdale Close, Tilehurst",RG31 5BZ,250000,Detached,"Freehold",No,Standard
2004-07-26,"4 Hildens Drive, Tilehurst",RG31 5HN,222500,Semi-detached,"Freehold",No,Standard
2004-07-26,"1 Sheppard Court, Tilehurst",RG31 5JF,185450,Flat,"Leasehold",Yes,Standard
2004-07-26,"11 Ivybank, Tilehurst",RG31 5WB,237000,Detached,"Freehold",No,Standard
2004-07-26,"52 Lamorna Crescent, Tilehurst",RG31 5WF,212950,Semi-detached,"Freehold",No,Standard
2004-07-23,"101 Little Heath Road, Tilehurst",RG31 5TQ,246000,Terraced,"Freehold",No,Standard
2004-07-23,"46 Lower Elmstone Drive, Tilehurst",RG31 5EB,135000,Semi-detached,"Leasehold",No,Standard
2004-07-23,"8 Sheppard Court, Tilehurst",RG31 5JF,186450,Flat,"Leasehold",Yes,Standard
2004-07-23,"22 Compton Avenue, Tilehurst",RG31 5LH,209950,Semi-detached,"Freehold",No,Standard
2004-07-23,"44 Barton Road, Tilehurst",RG31 5NJ,174950,Semi-detached,"Freehold",No,Standard
2004-07-23,"81 Lower Elmstone Drive, Tilehurst",RG31 5PA,132000,Flat,"Leasehold",No,Standard
2004-07-20,"23 Collingwood Walk, Tilehurst",RG31 5NH,167950,Semi-detached,"Freehold",No,Standard
2004-07-19,"63 Lower Elmstone Drive, Tilehurst",RG31 5PA,134000,Flat,"Leasehold",No,Standard
2004-07-16,"1 Sovereign Park, Tilehurst",RG31 5PD,435000,Detached,"Freehold",No,Standard
2004-07-16,"35 Lambourne Close, Tilehurst",RG31 5BE,190000,Semi-detached,"Freehold",No,Standard
2004-07-15,"25 Warborough Avenue, Tilehurst",RG31 5LB,150000,Semi-detached,"Freehold",No,Standard
2004-07-09,"92 Chapel Hill, Tilehurst",RG31 5DH,349000,Detached,"Freehold",No,Standard
2004-07-09,"17 Compton Avenue, Tilehurst",RG31 5LH,210000,Semi-detached,"Freehold",No,Standard
2004-07-09,"12 Woodbridge Road, Tilehurst",RG31 5NQ,172950,Terraced,"Freehold",No,Standard
2004-07-09,"31 Sheraton Drive, Tilehurst",RG31 5UZ,249950,Detached,"Freehold",No,Standard
2004-07-06,"Flat 6, Heathlea House, Little Heath Road, Tilehurst",RG31 5TZ,145000,Flat,"Leasehold",No,Standard
2004-07-05,"174 City Road, Tilehurst",RG31 5SD,183500,Semi-detached,"Freehold",No,Standard
2004-07-02,"23 Dunstall Close, Tilehurst",RG31 5AY,138000,Terraced,"Freehold",No,Standard
2004-06-30,"176 City Road, Tilehurst",RG31 5SD,179000,Semi-detached,"Freehold",No,Standard
2004-06-30,"4 Lamorna Crescent, Tilehurst",RG31 5WF,194000,Semi-detached,"Freehold",No,Standard
2004-06-28,"83 Berkshire Lodge, Pegasus Court, Tilehurst",RG31 5DB,250000,Detached,"Leasehold",No,Standard
2004-06-28,"1 Highbury Road, Tilehurst",RG31 5JL,172950,Terraced,"Freehold",No,Standard
2004-06-28,"27 Wittenham Avenue, Tilehurst",RG31 5LN,219950,Semi-detached,"Freehold",No,Standard
2004-06-25,"12 Ventnor Road, Tilehurst",RG31 5AG,270000,Detached,"Freehold",No,Standard
2004-06-25,"Flat 12, Westleigh House, Little Heath Road, Tilehurst",RG31 5UA,140000,Flat,"Leasehold",No,Standard
2004-06-25,"Flat 11, Westleigh House, Little Heath Road, Tilehurst",RG31 5UA,140000,Flat,"Leasehold",No,Standard
2004-06-23,"20 Warborough Avenue, Tilehurst",RG31 5LA,210000,Semi-detached,"Freehold",No,Standard
2004-06-21,"85 School Road, Tilehurst",RG31 5AT,237500,Semi-detached,"Freehold",No,Standard
2004-06-18,"Flat 3, Heathlea House, Little Heath Road, Tilehurst",RG31 5TZ,137000,Flat,"Leasehold",No,Standard
2004-06-17,"8 Ashton Close, Tilehurst",RG31 5ED,135500,Flat,"Leasehold",No,Standard
2004-06-15,"18 Crescent Road, Tilehurst",RG31 5AH,100000,Semi-detached,"Freehold",No,Standard
2004-06-15,"75 Beverley Road, Tilehurst",RG31 5PU,199950,Semi-detached,"Freehold",No,Standard
2004-06-11,"33 The Birchwoods, Tilehurst",RG31 5UH,342000,Semi-detached,"Freehold",No,Standard
2004-06-11,"5 Elder Close, Tilehurst",RG31 5WG,199000,Terraced,"Freehold",No,Standard
2004-06-11,"110 School Road, Tilehurst",RG31 5AX,155000,Semi-detached,"Freehold",No,Standard
2004-06-11,"53 Lower Elmstone Drive, Tilehurst",RG31 5EB,197000,Semi-detached,"Freehold",No,Standard
2004-06-11,"6 Longworth Avenue, Tilehurst",RG31 5JX,211000,Semi-detached,"Freehold",No,Standard
2004-06-11,"11 Compton Avenue, Tilehurst",RG31 5LH,210000,Semi-detached,"Freehold",No,Standard
2004-06-10,"15 Dunstall Close, Tilehurst",RG31 5AY,174000,Semi-detached,"Freehold",No,Standard
2004-06-04,"28 Dunstall Close, Tilehurst",RG31 5AY,165000,Terraced,"Freehold",No,Standard
2004-06-04,"61 Cumberland Lodge, Pegasus Court, Tilehurst",RG31 5DB,220000,Flat,"Leasehold",No,Standard
2004-06-02,"8 Appleshaw Court, 2 School Road, Tilehurst",RG31 5AL,148500,Flat,"Leasehold",No,Standard
2004-06-02,"156 City Road, Tilehurst",RG31 5SD,219950,Semi-detached,"Freehold",No,Standard
2004-06-01,"98 Westwood Road, Tilehurst",RG31 5PP,312500,Semi-detached,"Freehold",No,Standard
2004-05-28,"60 Meadowside, Tilehurst",RG31 5QE,290000,Detached,"Freehold",No,Standard
2004-05-26,"2 City Road, Tilehurst",RG31 5HB,228500,Detached,"Freehold",No,Standard
2004-05-25,"133 Chapel Hill, Tilehurst",RG31 5DD,250000,Semi-detached,"Freehold",No,Standard
2004-05-21,"15 Ashton Close, Tilehurst",RG31 5ED,216950,Semi-detached,"Freehold",No,Standard
2004-05-14,"25 Downing Road, Tilehurst",RG31 5BA,184950,Semi-detached,"Freehold",No,Standard
2004-05-14,"91 Chapel Hill, Tilehurst",RG31 5BX,397950,Detached,"Freehold",No,Standard
2004-05-14,"16 Chapel Hill, Tilehurst",RG31 5DG,220000,Semi-detached,"Freehold",No,Standard
2004-05-14,"2 Sovereign Park, Tilehurst",RG31 5PD,410000,Detached,"Freehold",Yes,Standard
2004-05-14,"36 Clements Mead, Tilehurst",RG31 5UJ,243950,Detached,"Freehold",No,Standard
2004-05-14,"27 Sheraton Drive, Tilehurst",RG31 5UZ,223500,Detached,"Freehold",No,Standard
2004-05-14,"43 Prince William Drive, Tilehurst",RG31 5WD,199950,Semi-detached,"Freehold",No,Standard
2004-05-12,"69 Cumberland Lodge, Pegasus Court, Tilehurst",RG31 5DB,180000,Flat,"Leasehold",No,Standard
2004-05-05,"7 Westwood Road, Tilehurst",RG31 5PL,289950,Detached,"Freehold",No,Standard
2004-04-30,"31 Crescent Road, Tilehurst",RG31 5AH,210000,Detached,"Freehold",No,Standard
2004-04-30,"83 Park Lane, Tilehurst",RG31 5DP,243000,Detached,"Freehold",No,Standard
2004-04-29,"5 The Birchwoods, Tilehurst",RG31 5UH,332000,Detached,"Freehold",No,Standard
2004-04-23,"18 Westwood Road, Tilehurst",RG31 5PW,260000,Semi-detached,"Freehold",No,Standard
2004-04-23,"15 Stratford Way, Tilehurst",RG31 5XT,206000,Semi-detached,"Freehold",No,Standard
2004-04-08,"5 Wellfield Close, Tilehurst",RG31 5HP,206000,Semi-detached,"Freehold",No,Standard
2004-04-05,"5 Lamorna Crescent, Tilehurst",RG31 5WF,192000,Semi-detached,"Freehold",No,Standard
2004-04-02,"Flat 12, Westleigh House, Little Heath Road, Tilehurst",RG31 5UA,147000,Flat,"Leasehold",No,Standard
2004-04-02,"Flat 12, Westleigh House, Little Heath Road, Tilehurst",RG31 5UA,147000,Flat,"Leasehold",No,Standard
2004-04-02,"1 Home Croft, Tilehurst",RG31 5WJ,178500,Semi-detached,"Freehold",No,Standard
2004-03-29,"79 Westwood Glen, Tilehurst",RG31 5NW,327500,Detached,"Freehold",No,Standard
2004-03-26,"44 City Road, Tilehurst",RG31 5HB,272500,Detached,"Freehold",No,Standard
2004-03-26,"5 Fern Glen, Tilehurst",RG31 5NL,200000,Semi-detached,"Freehold",No,Standard
2004-03-24,"54 Park Lane, Tilehurst",RG31 5DT,245000,Detached,"Freehold",No,Standard
2004-03-19,"16 Ashton Close, Tilehurst",RG31 5ED,133500,Flat,"Leasehold",No,Standard
2004-03-12,"Flat 7, 52 School Road, Tilehurst",RG31 5AN,106950,Flat,"Leasehold",No,Standard
2004-03-12,"14 Hayfield Close, Tilehurst",RG31 5DA,245500,Detached,"Freehold",No,Standard
2004-03-12,"43 Lower Elmstone Drive, Tilehurst",RG31 5EB,230000,Semi-detached,"Freehold",No,Standard
2004-03-10,"95 Lower Elmstone Drive, Tilehurst",RG31 5PA,131500,Semi-detached,"Leasehold",No,Standard
2004-03-05,"108A School Road, Tilehurst",RG31 5AX,141950,Flat,"Leasehold",No,Standard
2004-03-05,"5 Sovereign Park, Tilehurst",RG31 5PD,410000,Detached,"Freehold",No,Standard
2004-03-05,"8 Thistledown, Tilehurst",RG31 5WE,189500,Terraced,"Freehold",No,Standard
2004-03-01,"111 Chapel Hill, Tilehurst",RG31 5DD,295000,Detached,"Freehold",No,Standard
2004-02-27,"24 Park Lane, Tilehurst",RG31 5DN,205000,Semi-detached,"Freehold",No,Standard
2004-02-27,"24 Barton Road, Tilehurst",RG31 5NJ,199950,Semi-detached,"Freehold",No,Standard
2004-02-25,"24 Dunstall Close, Tilehurst",RG31 5AY,130000,Terraced,"Freehold",No,Standard
2004-02-23,"152 City Road, Tilehurst",RG31 5SD,180000,Terraced,"Freehold",No,Standard
2004-02-20,"4 Thistledown, Tilehurst",RG31 5WE,226500,Detached,"Freehold",No,Standard
2004-02-20,"15 Dunstall Close, Tilehurst",RG31 5AY,156000,Semi-detached,"Freehold",No,Standard
2004-02-17,"7 Fern Glen, Tilehurst",RG31 5NL,237500,Detached,"Freehold",No,Standard
2004-02-16,"22 Elmstone Drive, Tilehurst",RG31 5NU,245000,Semi-detached,"Freehold",No,Standard
2004-02-16,"26 Elmstone Drive, Tilehurst",RG31 5NU,200000,Semi-detached,"Freehold",No,Standard
2004-02-12,"79 Beverley Road, Tilehurst",RG31 5PU,200000,Semi-detached,"Freehold",No,Standard
2004-02-11,"17 Lambourne Close, Tilehurst",RG31 5BE,214000,Semi-detached,"Freehold",No,Standard
2004-02-10,"2 Wiltshire Walk, Tilehurst",RG31 5NF,120000,Semi-detached,"Freehold",No,Standard
2004-02-10,"73 Lower Elmstone Drive, Tilehurst",RG31 5PA,120000,Terraced,"Leasehold",No,Standard
2004-02-03,"107 School Road, Tilehurst",RG31 5BH,181000,Terraced,"Freehold",No,Standard
2004-01-30,"67 Cumberland Lodge, Pegasus Court, Tilehurst",RG31 5DB,225000,Flat,"Leasehold",No,Standard
2004-01-30,"3 Longworth Avenue, Tilehurst",RG31 5JT,225000,Semi-detached,"Freehold",No,Standard
2004-01-30,"166 City Road, Tilehurst",RG31 5SD,217500,Terraced,"Freehold",No,Standard
2004-01-29,"32 Beverley Road, Tilehurst",RG31 5PT,99950,Flat,"Leasehold",No,Standard
2004-01-23,"59 Lower Elmstone Drive, Tilehurst",RG31 5PA,128500,Flat,"Leasehold",No,Standard
2004-01-23,"66 Cumberland Lodge, Pegasus Court, Tilehurst",RG31 5DB,185000,Flat,"Leasehold",No,Standard
2004-01-22,"104A Westwood Road, Tilehurst",RG31 5PS,127600,Flat,"Freehold",No,Standard
2004-01-22,"104 Westwood Road, Tilehurst",RG31 5PS,127600,Flat,"Freehold",No,Standard
2004-01-16,"18 Beechwood Avenue, Tilehurst",RG31 5BJ,260000,Semi-detached,"Freehold",No,Standard
2004-01-15,"39 Downing Road, Tilehurst",RG31 5BA,174950,Semi-detached,"Freehold",No,Standard
2004-01-12,"8 Avington Close, Tilehurst",RG31 5LW,184500,Semi-detached,"Freehold",No,Standard
2004-01-09,"3 Downing Road, Tilehurst",RG31 5BA,146000,Semi-detached,"Freehold",No,Standard
2004-01-09,"2 Rutherford Walk, Tilehurst",RG31 5ND,186000,Semi-detached,"Freehold",No,Standard
2004-01-07,"8 Elizabeth Court, Tilehurst",RG31 5BW,109850,Flat,"Leasehold",No,Standard
2003-12-23,"57 Buckingham Terrace, Pegasus Court, Tilehurst",RG31 5DB,184000,Semi-detached,"Leasehold",No,Standard
2003-12-22,"4 Sovereign Park, Tilehurst",RG31 5PD,360000,Detached,"Freehold",Yes,Standard
2003-12-19,"5 Beverley Road, Tilehurst",RG31 5PT,179950,Semi-detached,"Freehold",No,Standard
2003-12-19,"53 Lower Elmstone Drive, Tilehurst",RG31 5EB,192000,Semi-detached,"Freehold",No,Standard
2003-12-19,"70 Lower Elmstone Drive, Tilehurst",RG31 5PA,128950,Terraced,"Leasehold",No,Standard
2003-12-17,"93 Lower Elmstone Drive, Tilehurst",RG31 5PA,130000,Flat,"Leasehold",No,Standard
2003-12-16,"9 Hayfield Close, Tilehurst",RG31 5DA,266000,Detached,"Freehold",No,Standard
2003-12-16,"11 Hambleberry Court, Tilehurst",RG31 5HD,133950,Flat,"Leasehold",No,Standard
2003-12-12,"31 Park Lane, Tilehurst",RG31 5DW,186950,Semi-detached,"Freehold",No,Standard
2003-12-12,"17 Collingwood Walk, Tilehurst",RG31 5NH,164950,Terraced,"Freehold",No,Standard
2003-12-12,"53 Elmstone Drive, Tilehurst",RG31 5NS,200000,Semi-detached,"Freehold",No,Standard
2003-12-11,"20 Five Acre, Tilehurst",RG31 5WH,191000,Semi-detached,"Freehold",No,Standard
2003-12-09,"2 Thistledown, Tilehurst",RG31 5WE,184500,Semi-detached,"Freehold",No,Standard
2003-12-09,"50 Longworth Avenue, Tilehurst",RG31 5JY,237000,Semi-detached,"Freehold",No,Standard
2003-12-05,"5 Oak View, Tilehurst",RG31 5HF,238000,Detached,"Freehold",No,Standard
2003-12-05,"24 Highbury Road, Tilehurst",RG31 5JL,234950,Semi-detached,"Freehold",No,Standard
2003-12-05,"77 Lower Elmstone Drive, Tilehurst",RG31 5PA,134950,Flat,"Leasehold",No,Standard
2003-12-05,"34 Sheraton Drive, Tilehurst",RG31 5UZ,245000,Detached,"Freehold",No,Standard
2003-12-04,"7 Trelawney Drive, Tilehurst",RG31 5WQ,186000,Semi-detached,"Freehold",No,Standard
2003-12-04,"8 City Road, Tilehurst",RG31 5HB,190000,Detached,"Freehold",No,Standard
2003-12-02,"18 Dunstall Close, Tilehurst",RG31 5AY,149000,Terraced,"Freehold",No,Standard
2003-11-28,"37 Childrey Way, Tilehurst",RG31 5EA,350000,Detached,"Freehold",No,Standard
2003-11-28,"29 Childrey Way, Tilehurst",RG31 5EA,315000,Semi-detached,"Freehold",No,Standard
2003-11-28,"31 Lamorna Crescent, Tilehurst",RG31 5WF,125000,Terraced,"Freehold",No,Standard
2003-11-27,"24 Five Acre, Tilehurst",RG31 5WH,193500,Semi-detached,"Freehold",No,Standard
2003-11-27,"21 Somerset Walk, Tilehurst",RG31 5NG,153500,Terraced,"Freehold",No,Standard
2003-11-27,"45 Barton Road, Tilehurst",RG31 5NJ,232500,Semi-detached,"Freehold",No,Standard
2003-11-19,"23 The Birchwoods, Tilehurst",RG31 5UH,267000,Detached,"Freehold",No,Standard
2003-11-14,"3 The Birchwoods, Tilehurst",RG31 5UH,319500,Detached,"Freehold",No,Standard
2003-11-10,"25 Lamorna Crescent, Tilehurst",RG31 5WF,235000,Detached,"Freehold",No,Standard
2003-10-31,"11 Collingwood Walk, Tilehurst",RG31 5NH,179950,Terraced,"Freehold",No,Standard
2003-10-29,"4 Snowden Drive, Tilehurst",RG31 5XU,170000,Semi-detached,"Freehold",No,Standard
2003-10-27,"3 Sovereign Park, Tilehurst",RG31 5PD,440000,Detached,"Freehold",Yes,Standard
2003-10-27,"16 Lyme Grove, Tilehurst",RG31 5AJ,209950,Semi-detached,"Freehold",No,Standard
2003-10-27,"7 Somerset Walk, Tilehurst",RG31 5NG,157000,Terraced,"Freehold",No,Standard
2003-10-24,"22 Elder Close, Tilehurst",RG31 5WG,192000,Semi-detached,"Freehold",No,Standard
2003-10-17,"43 Clements Mead, Tilehurst",RG31 5UJ,208000,Detached,"Freehold",No,Standard
2003-10-17,"22 Sheraton Drive, Tilehurst",RG31 5UZ,225000,Detached,"Freehold",No,Standard
2003-10-17,"19 Thistledown, Tilehurst",RG31 5WE,188950,Semi-detached,"Freehold",No,Standard
2003-10-17,"11 Downing Road, Tilehurst",RG31 5BA,150000,Semi-detached,"Freehold",No,Standard
2003-10-17,"52 Blewbury Drive, Tilehurst",RG31 5HL,233000,Semi-detached,"Freehold",No,Standard
2003-10-17,"7 Highbury Road, Tilehurst",RG31 5JL,159000,Terraced,"Freehold",No,Standard
2003-10-15,"37 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,185000,Flat,"Leasehold",No,Standard
2003-10-14,"178 City Road, Tilehurst",RG31 5SD,165000,Semi-detached,"Freehold",No,Standard
2003-10-10,"34 Meadowside, Tilehurst",RG31 5QE,272000,Detached,"Freehold",No,Standard
