Date,Address,Postcode,Price,Type,Ownership,NewBuild,SaleType
2000-08-02,"2 St Birinus Road, Calcot",RG31 4QS,148500,Semi-detached,"Freehold",No,Standard
2000-08-01,"3 Fern Walk, Calcot",RG31 4YA,133000,Semi-detached,"Freehold",No,Standard
2000-07-31,"102 Starlings Drive, Tilehurst",RG31 4SS,98500,Flat,"Leasehold",No,Standard
2000-07-28,"6 Fuchsia Close, Calcot",RG31 4RH,158000,Detached,"Freehold",No,Standard
2000-07-21,"21 Starlings Drive, Tilehurst",RG31 4SU,143000,Semi-detached,"Freehold",No,Standard
2000-07-20,"133 Park Lane, Tilehurst",RG31 4DR,115000,Terraced,"Freehold",No,Standard
2000-07-14,"9 Acorn Walk, Calcot",RG31 4RL,127000,Terraced,"Freehold",No,Standard
2000-07-05,"Pinecroft, Langley Hall Drive, Calcot",RG31 4QY,455000,Detached,"Freehold",No,Standard
2000-06-30,"37 Partridge Drive, Tilehurst",RG31 4SX,142000,Terraced,"Freehold",No,Standard
2000-06-30,"67 Garston Crescent, Calcot",RG31 4XL,119000,Semi-detached,"Freehold",No,Standard
2000-06-29,"201 City Road, Tilehurst",RG31 4SL,142000,Semi-detached,"Freehold",No,Standard
2000-06-27,"73 Yew Tree Rise, Calcot",RG31 4RQ,124000,Terraced,"Freehold",No,Standard
2000-06-23,"8 Mead Close, Tilehurst",RG31 4ET,142500,Terraced,"Freehold",No,Standard
2000-06-23,"31 Farm Drive, Tilehurst",RG31 4EU,122000,Semi-detached,"Freehold",No,Standard
2000-06-21,"4 Vanlore Way, Calcot",RG31 4XH,134500,Terraced,"Freehold",No,Standard
2000-06-16,"7 Linnet Close, Tilehurst",RG31 4SR,128000,Semi-detached,"Freehold",No,Standard
2000-06-09,"32 Royal Avenue, Calcot",RG31 4UP,116750,Semi-detached,"Freehold",No,Standard
2000-06-08,"151 Park Lane, Tilehurst",RG31 4DR,110000,Terraced,"Freehold",No,Standard
2000-05-31,"15 Farm Drive, Tilehurst",RG31 4EU,160000,Semi-detached,"Freehold",No,Standard
2000-05-31,"10 Lilac Walk, Calcot",RG31 4YZ,128000,Terraced,"Freehold",No,Standard
2000-05-05,"76 Starlings Drive, Tilehurst",RG31 4SS,95500,Flat,"Leasehold",No,Standard
2000-05-02,"1 High View, Calcot",RG31 4XD,55000,Semi-detached,"Freehold",No,Standard
2000-04-28,"159 City Road, Tilehurst",RG31 4SL,95500,Semi-detached,"Freehold",No,Standard
2000-04-20,"15 Boundary Close, Tilehurst",RG31 4ER,150000,Semi-detached,"Freehold",No,Standard
2000-04-18,"29 Gatcombe Close, Calcot",RG31 4XQ,84950,Terraced,"Freehold",No,Standard
2000-04-14,"6 Lilac Walk, Calcot",RG31 4YZ,117500,Terraced,"Freehold",No,Standard
2000-04-05,"109 Park Lane, Tilehurst",RG31 4DR,94950,Terraced,"Freehold",No,Standard
2000-04-04,"21 Glenwood Drive, Tilehurst",RG31 4HE,98950,Terraced,"Freehold",No,Standard
2000-03-24,"27 Gatcombe Close, Calcot",RG31 4XQ,83950,Semi-detached,"Freehold",No,Standard
2000-02-25,"74 Robin Way, Tilehurst",RG31 4SW,86300,Flat,"Leasehold",No,Standard
2000-02-24,"9 Curlew Drive, Tilehurst",RG31 4TA,131950,Semi-detached,"Freehold",No,Standard
2000-02-18,"37 Garston Crescent, Calcot",RG31 4XL,100000,Semi-detached,"Freehold",No,Standard
2000-02-14,"6 Mead Close, Tilehurst",RG31 4ET,129000,Terraced,"Freehold",No,Standard
2000-02-10,"11 Sandown Avenue, Calcot",RG31 4RB,147000,Detached,"Freehold",No,Standard
2000-01-26,"7 Glenwood Drive, Tilehurst",RG31 4HE,109000,Terraced,"Freehold",No,Standard
2000-01-21,"41 Farm Drive, Tilehurst",RG31 4EU,139950,Semi-detached,"Freehold",No,Standard
2000-01-21,"29 Bay Tree Rise, Calcot",RG31 4RG,131950,Detached,"Freehold",No,Standard
2000-01-14,"2 Sandringham Way, Calcot",RG31 4XA,97500,Semi-detached,"Freehold",No,Standard
2000-01-10,"61 Curlew Drive, Tilehurst",RG31 4TA,112500,Terraced,"Freehold",No,Standard
1999-12-22,"1 Glenwood Drive, Tilehurst",RG31 4HE,108500,Semi-detached,"Freehold",No,Standard
1999-12-20,"80 Starlings Drive, Tilehurst",RG31 4SS,89950,Flat,"Leasehold",No,Standard
1999-12-20,"23 Partridge Drive, Tilehurst",RG31 4SX,130000,Semi-detached,"Freehold",No,Standard
1999-12-17,"110 Starlings Drive, Tilehurst",RG31 4SS,175000,Detached,"Freehold",No,Standard
1999-12-17,"19 Curlew Drive, Tilehurst",RG31 4TA,129950,Semi-detached,"Freehold",No,Standard
1999-12-15,"6 Curtis Road, Calcot",RG31 4XG,120000,Semi-detached,"Freehold",No,Standard
1999-12-15,"26 Gatcombe Close, Calcot",RG31 4XQ,132500,Semi-detached,"Freehold",No,Standard
1999-12-09,"25 Partridge Drive, Tilehurst",RG31 4SX,129000,Semi-detached,"Freehold",No,Standard
1999-12-08,"95 Park Lane, Tilehurst",RG31 4DR,103000,Semi-detached,"Freehold",No,Standard
1999-12-03,"8 Magpie Way, Tilehurst",RG31 4SJ,85950,Flat,"Leasehold",No,Standard
1999-12-03,"21 Robin Way, Tilehurst",RG31 4SW,119950,Semi-detached,"Freehold",No,Standard
1999-12-02,"22 Partridge Drive, Tilehurst",RG31 4SX,116950,Terraced,"Freehold",No,Standard
1999-11-30,"3 Ashwood Close, Tilehurst",RG31 4EX,104950,Terraced,"Freehold",No,Standard
1999-11-26,"1 Ashwood Close, Tilehurst",RG31 4EX,110000,Semi-detached,"Freehold",No,Standard
1999-11-26,"26 Halpin Close, Calcot",RG31 4RA,79950,Flat,"Leasehold",No,Standard
1999-11-26,"3 Chaffinch Close, Tilehurst",RG31 4ZD,195000,Detached,"Freehold",No,Standard
1999-11-25,"14 Greenfinch Close, Tilehurst",RG31 4SY,140000,Semi-detached,"Freehold",No,Standard
1999-11-24,"29 Royal Avenue, Calcot",RG31 4UP,115000,Semi-detached,"Freehold",No,Standard
1999-11-19,"7 City Road, Tilehurst",RG31 4HA,103500,Semi-detached,"Freehold",No,Standard
1999-11-15,"50 Robin Way, Tilehurst",RG31 4SW,77000,Flat,"Leasehold",No,Standard
1999-11-12,"20 Boundary Close, Tilehurst",RG31 4ER,161000,Detached,"Freehold",No,Standard
1999-11-12,"79 Partridge Drive, Tilehurst",RG31 4SX,125000,Semi-detached,"Freehold",No,Standard
1999-11-12,"8 Garston Crescent, Calcot",RG31 4XJ,93000,Semi-detached,"Freehold",No,Standard
1999-11-11,"14 Sandringham Way, Calcot",RG31 4XA,86995,Terraced,"Freehold",No,Standard
1999-10-29,"10 Mead Close, Tilehurst",RG31 4ET,127000,Semi-detached,"Freehold",No,Standard
1999-10-22,"58 Robin Way, Tilehurst",RG31 4SW,74950,Flat,"Leasehold",No,Standard
1999-10-20,"58 Royal Avenue, Calcot",RG31 4UR,85500,Semi-detached,"Freehold",No,Standard
1999-10-12,"11 Partridge Drive, Tilehurst",RG31 4SX,81390,Semi-detached,"Freehold",No,Standard
1999-10-01,"2 Poppy Way, Calcot",RG31 4RJ,100950,Terraced,"Freehold",No,Standard
1999-09-30,"14 Langley Hill, Calcot",RG31 4QU,287500,Detached,"Freehold",No,Standard
1999-09-24,"155 City Road, Tilehurst",RG31 4SL,179950,Detached,"Freehold",No,Standard
1999-09-23,"4 Blagrave Rise, Tilehurst",RG31 4SF,192000,Detached,"Freehold",No,Standard
1999-09-20,"49 Curlew Drive, Tilehurst",RG31 4TA,119950,Semi-detached,"Freehold",No,Standard
1999-09-13,"40 Royal Avenue, Calcot",RG31 4UP,82950,Semi-detached,"Freehold",No,Standard
1999-09-07,"10 Ashwood Close, Tilehurst",RG31 4EX,105000,Terraced,"Freehold",No,Standard
1999-09-06,"11 Langley Hill Close, Tilehurst",RG31 4EJ,52000,Semi-detached,"Freehold",No,Standard
1999-09-03,"8 Halpin Close, Calcot",RG31 4RA,83500,Flat,"Leasehold",No,Standard
1999-09-03,"2 Voller Drive, Tilehurst",RG31 4SE,237500,Detached,"Freehold",No,Standard
1999-09-03,"48 Partridge Drive, Tilehurst",RG31 4SX,124950,Semi-detached,"Freehold",No,Standard
1999-09-02,"116 Starlings Drive, Tilehurst",RG31 4SS,169995,Detached,"Freehold",No,Standard
1999-08-27,"10 Robin Way, Tilehurst",RG31 4SW,99000,Terraced,"Freehold",No,Standard
1999-08-27,"43 Robin Way, Tilehurst",RG31 4SW,114000,Semi-detached,"Freehold",No,Standard
1999-08-27,"32 Gatcombe Close, Calcot",RG31 4XQ,93000,Semi-detached,"Freehold",No,Standard
1999-08-23,"114 Starlings Drive, Tilehurst",RG31 4SS,185000,Detached,"Freehold",No,Standard
1999-08-19,"15 Firs Road, Tilehurst",RG31 4EL,136500,Detached,"Freehold",No,Standard
1999-08-19,"13 Lilac Walk, Calcot",RG31 4YZ,102000,Semi-detached,"Freehold",No,Standard
1999-08-18,"1 Gatcombe Close, Calcot",RG31 4XQ,115500,Semi-detached,"Freehold",No,Standard
1999-08-12,"36 Curlew Drive, Tilehurst",RG31 4TA,124950,Semi-detached,"Freehold",No,Standard
1999-08-10,"40 Langley Hill, Calcot",RG31 4QU,255000,Detached,"Freehold",No,Standard
1999-08-06,"141 Park Lane, Tilehurst",RG31 4DR,92000,Terraced,"Freehold",No,Standard
1999-08-06,"25 Bitterne Avenue, Tilehurst",RG31 4SP,119950,Semi-detached,"Freehold",No,Standard
1999-08-04,"44 Royal Avenue, Calcot",RG31 4UP,82950,Flat,"Leasehold",No,Standard
1999-08-04,"18 Oliver Drive, Calcot",RG31 4XN,71950,Semi-detached,"Freehold",No,Standard
1999-07-30,"92 Starlings Drive, Tilehurst",RG31 4SS,67000,Flat,"Leasehold",No,Standard
1999-07-30,"72 Robin Way, Tilehurst",RG31 4SW,65000,Flat,"Leasehold",No,Standard
1999-07-27,"45 Partridge Drive, Tilehurst",RG31 4SX,123350,Semi-detached,"Freehold",No,Standard
1999-07-27,"1 Warbler Close, Tilehurst",RG31 4ZQ,114700,Terraced,"Freehold",No,Standard
1999-07-23,"5 Chaffinch Close, Tilehurst",RG31 4ZD,178250,Detached,"Freehold",No,Standard
1999-07-19,"8 Yew Tree Rise, Calcot",RG31 4RQ,80000,Detached,"Freehold",No,Standard
1999-07-15,"203 City Road, Tilehurst",RG31 4SL,90500,Semi-detached,"Freehold",No,Standard
1999-07-02,"27 Bitterne Avenue, Tilehurst",RG31 4SP,112950,Semi-detached,"Freehold",No,Standard
1999-07-02,"44 Bitterne Avenue, Tilehurst",RG31 4SP,116000,Semi-detached,"Freehold",No,Standard
1999-06-30,"31 Yew Tree Rise, Calcot",RG31 4RQ,110000,Semi-detached,"Freehold",No,Standard
1999-06-28,"179 City Road, Tilehurst",RG31 4SL,144000,Semi-detached,"Freehold",No,Standard
1999-06-25,"12A Glenwood Drive, Tilehurst",RG31 4HE,112000,Semi-detached,"Freehold",No,Standard
1999-06-25,"2 Withy Close, Tilehurst",RG31 4SQ,144000,Detached,"Freehold",No,Standard
1999-06-22,"45 Farm Drive, Tilehurst",RG31 4EU,125000,Semi-detached,"Freehold",No,Standard
1999-06-22,"25 Curlew Drive, Tilehurst",RG31 4TA,125000,Semi-detached,"Freehold",No,Standard
1999-06-08,"52 Partridge Drive, Tilehurst",RG31 4SX,99500,Terraced,"Freehold",No,Standard
1999-06-04,"107 Park Lane, Tilehurst",RG31 4DR,107000,Semi-detached,"Freehold",No,Standard
1999-06-04,"6 Glenwood Drive, Tilehurst",RG31 4HE,89950,Terraced,"Freehold",No,Standard
1999-05-28,"30 Oliver Drive, Calcot",RG31 4XN,67000,Semi-detached,"Freehold",No,Standard
1999-05-27,"39 Garston Crescent, Calcot",RG31 4XL,75000,Semi-detached,"Freehold",No,Standard
1999-05-26,"71 Yew Tree Rise, Calcot",RG31 4RQ,92000,Terraced,"Freehold",No,Standard
1999-05-21,"31 Bay Tree Rise, Calcot",RG31 4RG,119950,Detached,"Freehold",No,Standard
1999-05-21,"46 Partridge Drive, Tilehurst",RG31 4SX,118000,Semi-detached,"Freehold",No,Standard
1999-05-21,"15 Curlew Drive, Tilehurst",RG31 4TA,90000,Semi-detached,"Freehold",No,Standard
1999-05-21,"6 Glamis Way, Calcot",RG31 4UX,88000,Semi-detached,"Freehold",No,Standard
1999-05-21,"25 Garston Crescent, Calcot",RG31 4XL,88000,Semi-detached,"Freehold",No,Standard
1999-05-21,"8 Oliver Drive, Calcot",RG31 4XN,71000,Semi-detached,"Freehold",No,Standard
1999-05-19,"20 Langley Hill, Calcot",RG31 4QU,194000,Detached,"Freehold",No,Standard
1999-05-14,"2 Langley Lodge, Old Bath Road, Calcot",RG31 4QL,71000,Flat,"Leasehold",No,Standard
1999-05-13,"8 Chaffinch Close, Tilehurst",RG31 4ZD,137000,Detached,"Freehold",No,Standard
1999-05-11,"7 Boundary Close, Tilehurst",RG31 4ER,118000,Semi-detached,"Freehold",No,Standard
1999-05-07,"1 Langley Lodge, Old Bath Road, Calcot",RG31 4QL,72000,Flat,"Leasehold",No,Standard
1999-05-07,"70 Robin Way, Tilehurst",RG31 4SW,68500,Flat,"Leasehold",No,Standard
1999-05-07,"54 Royal Avenue, Calcot",RG31 4UR,70000,Semi-detached,"Leasehold",No,Standard
1999-05-07,"54 Royal Avenue, Calcot",RG31 4UR,70000,Semi-detached,"Freehold",No,Standard
1999-04-30,"10 Magpie Way, Tilehurst",RG31 4SJ,99000,Semi-detached,"Freehold",No,Standard
1999-04-30,"7 Greenfinch Close, Tilehurst",RG31 4SY,108000,Terraced,"Freehold",No,Standard
1999-04-30,"26 Garston Crescent, Calcot",RG31 4XJ,79000,Semi-detached,"Leasehold",No,Standard
1999-04-29,"12 Langley Hill Close, Tilehurst",RG31 4EJ,91950,Semi-detached,"Freehold",No,Standard
1999-04-23,"131 Langley Hill, Tilehurst",RG31 4EE,179000,Detached,"Freehold",No,Standard
1999-04-13,"13 Acorn Walk, Calcot",RG31 4RL,93950,Semi-detached,"Freehold",No,Standard
1999-03-26,"1 Langley Hill, Calcot",RG31 4QX,95000,Semi-detached,"Freehold",No,Standard
1999-03-26,"14 Yew Tree Rise, Calcot",RG31 4RQ,128000,Detached,"Freehold",No,Standard
1999-03-26,"16 Voller Drive, Tilehurst",RG31 4SE,143000,Detached,"Freehold",No,Standard
1999-03-26,"213 City Road, Tilehurst",RG31 4SL,98000,Semi-detached,"Freehold",No,Standard
1999-03-19,"4 Poppy Way, Calcot",RG31 4RJ,84000,Terraced,"Freehold",No,Standard
1999-03-05,"1 Bay Tree Rise, Calcot",RG31 4RG,147000,Detached,"Freehold",No,Standard
1999-02-26,"173A Park Lane, Tilehurst",RG31 4DR,117000,Detached,"Freehold",No,Standard
1999-02-26,"47 Curlew Drive, Tilehurst",RG31 4TA,108000,Semi-detached,"Freehold",No,Standard
1999-02-26,"51 Royal Avenue, Calcot",RG31 4UR,74500,Semi-detached,"Freehold",No,Standard
1999-02-23,"9 Curtis Road, Calcot",RG31 4XG,84950,Semi-detached,"Freehold",No,Standard
1999-02-19,"9 Chaffinch Close, Tilehurst",RG31 4ZD,112000,Detached,"Freehold",No,Standard
1999-02-15,"17 Bay Tree Rise, Calcot",RG31 4RG,142500,Detached,"Freehold",No,Standard
1999-02-12,"70 Starlings Drive, Tilehurst",RG31 4SS,71000,Flat,"Leasehold",No,Standard
1999-02-05,"130 Park Lane, Tilehurst",RG31 4DU,76500,Semi-detached,"Freehold",No,Standard
1999-02-05,"6 Yew Tree Rise, Calcot",RG31 4RQ,115950,Detached,"Freehold",No,Standard
1999-01-29,"19 Glenwood Drive, Tilehurst",RG31 4HE,90000,Semi-detached,"Freehold",No,Standard
1999-01-29,"215 City Road, Tilehurst",RG31 4SL,109000,Semi-detached,"Freehold",No,Standard
1999-01-29,"29 Bitterne Avenue, Tilehurst",RG31 4SP,109000,Semi-detached,"Freehold",No,Standard
1999-01-21,"47 Farm Drive, Tilehurst",RG31 4EU,114000,Terraced,"Freehold",No,Standard
1999-01-21,"69 Yew Tree Rise, Calcot",RG31 4RQ,88600,Terraced,"Freehold",No,Standard
1999-01-20,"54 Curlew Drive, Tilehurst",RG31 4TA,92000,Terraced,"Freehold",No,Standard
1998-12-21,"126 Park Lane, Tilehurst",RG31 4DU,75000,Terraced,"Freehold",No,Standard
1998-12-18,"133 Langley Hill, Tilehurst",RG31 4EE,137000,Detached,"Freehold",No,Standard
1998-12-18,"15 Fern Walk, Calcot",RG31 4YA,96950,Semi-detached,"Freehold",No,Standard
1998-12-17,"45 Royal Avenue, Calcot",RG31 4UR,72000,Semi-detached,"Freehold",No,Standard
1998-12-11,"16 Hugh Fraser Drive, Tilehurst",RG31 4QZ,46000,Semi-detached,"Freehold",No,Standard
1998-12-11,"5 Cresswells Brow House, 173 City Road, Tilehurst",RG31 4SA,80000,Semi-detached,"Freehold",No,Standard
1998-12-11,"5 Bitterne Avenue, Tilehurst",RG31 4SP,103000,Semi-detached,"Freehold",No,Standard
1998-12-11,"16 Garston Crescent, Calcot",RG31 4XJ,78950,Semi-detached,"Freehold",No,Standard
1998-12-04,"15A City Road, Tilehurst",RG31 4HA,50000,Flat,"Leasehold",No,Standard
1998-12-04,"9 Oliver Drive, Calcot",RG31 4XN,84700,Semi-detached,"Freehold",No,Standard
1998-12-04,"29 Conway Road, Calcot",RG31 4XP,96500,Semi-detached,"Freehold",No,Standard
1998-11-27,"141 Park Lane, Tilehurst",RG31 4DR,75000,Terraced,"Freehold",No,Standard
1998-11-27,"20 Gatcombe Close, Calcot",RG31 4XQ,59950,Semi-detached,"Freehold",No,Standard
1998-11-25,"West View, Pincents Lane, Tilehurst",RG31 4UQ,308000,Detached,"Freehold",No,Standard
1998-11-25,"Upper Orchard, Garston Crescent, Calcot",RG31 4XJ,71000,Flat,"Leasehold",No,Standard
1998-11-20,"27 Bitterne Avenue, Tilehurst",RG31 4SP,88000,Semi-detached,"Freehold",No,Standard
1998-11-10,"2A Bitterne Avenue, Tilehurst",RG31 4SP,97000,Detached,"Freehold",No,Standard
1998-11-09,"37 Royal Avenue, Calcot",RG31 4UR,52000,Semi-detached,"Freehold",No,Standard
1998-11-06,"60 Curlew Drive, Tilehurst",RG31 4TA,92000,Terraced,"Freehold",No,Standard
1998-10-30,"7 Goldcrest Way, Tilehurst",RG31 4ZG,155000,Detached,"Freehold",Yes,Standard
1998-10-26,"63 Partridge Drive, Tilehurst",RG31 4SX,112950,Semi-detached,"Freehold",No,Standard
1998-10-13,"1 Yew Tree Rise, Calcot",RG31 4RQ,96000,Semi-detached,"Freehold",No,Standard
1998-10-01,"11 Goldcrest Way, Tilehurst",RG31 4ZG,107000,Semi-detached,"Freehold",No,Standard
1998-09-30,"121 Langley Hill, Tilehurst",RG31 4EH,165000,Detached,"Freehold",No,Standard
1998-09-30,"13 Halpin Close, Calcot",RG31 4RA,74000,Flat,"Leasehold",No,Standard
1998-09-30,"31 Robin Way, Tilehurst",RG31 4SW,106995,Terraced,"Freehold",No,Standard
1998-09-30,"27 Gatcombe Close, Calcot",RG31 4XQ,59950,Semi-detached,"Freehold",No,Standard
1998-09-25,"11 Fern Walk, Calcot",RG31 4YA,98000,Semi-detached,"Freehold",No,Standard
1998-09-15,"14 Halpin Close, Calcot",RG31 4RA,73000,Flat,"Leasehold",No,Standard
1998-08-28,"2 Glenwood Drive, Tilehurst",RG31 4HE,75500,Terraced,"Freehold",No,Standard
1998-08-28,"21 Halpin Close, Calcot",RG31 4RA,75000,Flat,"Leasehold",No,Standard
1998-08-28,"2 Magpie Way, Tilehurst",RG31 4SJ,69950,Flat,"Leasehold",No,Standard
1998-08-28,"76 Starlings Drive, Tilehurst",RG31 4SS,69000,Flat,"Leasehold",No,Standard
1998-08-28,"56 Robin Way, Tilehurst",RG31 4SW,64500,Flat,"Leasehold",No,Standard
1998-08-21,"61 Curlew Drive, Tilehurst",RG31 4TA,94000,Terraced,"Freehold",No,Standard
1998-08-14,"7 Farm Drive, Tilehurst",RG31 4EU,114950,Terraced,"Freehold",No,Standard
1998-08-14,"83 Yew Tree Rise, Calcot",RG31 4RQ,105000,Terraced,"Freehold",No,Standard
1998-08-14,"78 Starlings Drive, Tilehurst",RG31 4SS,65500,Flat,"Leasehold",No,Standard
1998-08-13,"34 Oliver Drive, Calcot",RG31 4XN,69995,Semi-detached,"Freehold",No,Standard
1998-08-10,"5 Windsor Way, Calcot",RG31 4UY,79500,Terraced,"Freehold",No,Standard
1998-08-07,"165 Park Lane, Tilehurst",RG31 4DR,88000,Terraced,"Freehold",No,Standard
1998-07-31,"101 Park Lane, Tilehurst",RG31 4DR,80000,Terraced,"Freehold",No,Standard
1998-07-31,"15 Ashwood Close, Tilehurst",RG31 4EX,117950,Terraced,"Freehold",No,Standard
1998-07-31,"41 Royal Avenue, Calcot",RG31 4UR,72000,Semi-detached,"Leasehold",No,Standard
1998-07-31,"41 Royal Avenue, Calcot",RG31 4UR,72000,Semi-detached,"Freehold",No,Standard
1998-07-30,"34 Bitterne Avenue, Tilehurst",RG31 4SP,86950,Semi-detached,"Freehold",No,Standard
1998-07-29,"21 Robin Way, Tilehurst",RG31 4SW,89000,Semi-detached,"Freehold",No,Standard
1998-07-24,"29 City Road, Tilehurst",RG31 4HA,76500,Terraced,"Freehold",No,Standard
1998-07-17,"86 Royal Avenue, Calcot",RG31 4UT,94950,Semi-detached,"Freehold",No,Standard
1998-07-15,"5 Goldcrest Way, Tilehurst",RG31 4ZG,168000,Detached,"Freehold",Yes,Standard
1998-07-13,"115 Langley Hill, Tilehurst",RG31 4EH,120500,Semi-detached,"Freehold",No,Standard
1998-07-03,"48 Robin Way, Tilehurst",RG31 4SW,69950,Flat,"Leasehold",No,Standard
1998-06-30,"5 Yew Tree Rise, Calcot",RG31 4RQ,91950,Semi-detached,"Freehold",No,Standard
1998-06-26,"16 Ashwood Close, Tilehurst",RG31 4EX,95950,Semi-detached,"Freehold",No,Standard
1998-06-26,"17 Robin Way, Tilehurst",RG31 4SW,88000,Semi-detached,"Freehold",No,Standard
1998-06-19,"6 Nabbs Hill Close, Tilehurst",RG31 4SG,178000,Detached,"Freehold",No,Standard
1998-06-12,"12 Hugh Fraser Drive, Tilehurst",RG31 4QZ,86000,Terraced,"Freehold",No,Standard
1998-06-10,"9 Linnet Close, Tilehurst",RG31 4SR,88000,Semi-detached,"Freehold",No,Standard
1998-06-10,"27 Broom Close, Calcot",RG31 4ZS,132000,Detached,"Freehold",No,Standard
1998-06-09,"22 Royal Avenue, Calcot",RG31 4UP,82000,Semi-detached,"Freehold",No,Standard
1998-06-05,"11 Gatcombe Close, Calcot",RG31 4XQ,93000,Flat,"Freehold",No,Standard
1998-05-29,"4 Alder Drive, Tilehurst",RG31 4EP,63000,Flat,"Leasehold",No,Standard
1998-05-29,"81 Partridge Drive, Tilehurst",RG31 4SX,107000,Semi-detached,"Freehold",No,Standard
1998-05-29,"40 Partridge Drive, Tilehurst",RG31 4SX,114000,Semi-detached,"Freehold",No,Standard
1998-05-29,"24 Goldcrest Way, Tilehurst",RG31 4ZG,151500,Detached,"Freehold",No,Standard
1998-05-28,"10 Curtis Road, Calcot",RG31 4XG,98500,Terraced,"Freehold",No,Standard
1998-05-15,"56 Curlew Drive, Tilehurst",RG31 4TA,105950,Semi-detached,"Freehold",No,Standard
1998-05-15,"4 Fern Walk, Calcot",RG31 4YA,87500,Semi-detached,"Freehold",No,Standard
1998-05-08,"27 City Road, Tilehurst",RG31 4HA,82500,Terraced,"Freehold",No,Standard
1998-04-30,"6 Acorn Walk, Calcot",RG31 4RL,95000,Terraced,"Freehold",No,Standard
1998-04-30,"9 Gatcombe Close, Calcot",RG31 4XQ,104000,Detached,"Freehold",No,Standard
1998-04-22,"1A Alder Drive, Tilehurst",RG31 4EP,138500,Detached,"Freehold",No,Standard
1998-04-22,"21 Curlew Drive, Tilehurst",RG31 4TA,94000,Semi-detached,"Freehold",No,Standard
1998-04-20,"9 Goldcrest Way, Tilehurst",RG31 4ZG,156950,Detached,"Freehold",Yes,Standard
1998-04-17,"63 Garston Crescent, Calcot",RG31 4XL,68000,Semi-detached,"Freehold",No,Standard
1998-04-14,"20 Oliver Drive, Calcot",RG31 4XN,66950,Semi-detached,"Freehold",No,Standard
1998-04-06,"13 Acorn Walk, Calcot",RG31 4RL,84950,Semi-detached,"Freehold",No,Standard
1998-04-03,"41 Conway Road, Calcot",RG31 4XP,79950,Semi-detached,"Freehold",No,Standard
1998-03-27,"9A Goldcrest Way, Tilehurst",RG31 4ZG,153000,Detached,"Freehold",Yes,Standard
1998-03-26,"13 Fern Walk, Calcot",RG31 4YA,91000,Semi-detached,"Freehold",No,Standard
1998-03-20,"58 Robin Way, Tilehurst",RG31 4SW,65500,Flat,"Leasehold",No,Standard
1998-03-20,"30 Robin Way, Tilehurst",RG31 4SW,91000,Semi-detached,"Freehold",No,Standard
1998-03-20,"29 Oliver Drive, Calcot",RG31 4XN,68500,Semi-detached,"Freehold",Yes,Standard
1998-03-16,"66 Robin Way, Tilehurst",RG31 4SW,66500,Flat,"Leasehold",No,Standard
1998-03-12,"42 Robin Way, Tilehurst",RG31 4SW,65950,Flat,"Leasehold",No,Standard
1998-02-27,"26 Starlings Drive, Tilehurst",RG31 4SU,105500,Semi-detached,"Freehold",No,Standard
1998-02-25,"20 Langley Hill Close, Tilehurst",RG31 4EJ,109950,Semi-detached,"Freehold",No,Standard
1998-02-20,"57 Farm Drive, Tilehurst",RG31 4EU,158000,Detached,"Freehold",No,Standard
1998-02-17,"173A Park Lane, Tilehurst",RG31 4DR,50000,Detached,"Freehold",Yes,Standard
1998-02-17,"18 Gatcombe Close, Calcot",RG31 4XQ,86000,Terraced,"Freehold",No,Standard
1998-02-12,"16 Glenwood Drive, Tilehurst",RG31 4HE,91250,Semi-detached,"Freehold",No,Standard
1998-02-09,"16 Voller Drive, Tilehurst",RG31 4SE,125000,Detached,"Freehold",No,Standard
1998-02-09,"23 Curlew Drive, Tilehurst",RG31 4TA,105000,Semi-detached,"Freehold",No,Standard
1998-02-06,"8 Halpin Close, Calcot",RG31 4RA,72750,Flat,"Leasehold",No,Standard
1998-02-06,"32 Bitterne Avenue, Tilehurst",RG31 4SP,94950,Semi-detached,"Freehold",No,Standard
1998-02-02,"100 Starlings Drive, Tilehurst",RG31 4SS,66950,Flat,"Leasehold",No,Standard
1998-02-02,"8 Greenfinch Close, Tilehurst",RG31 4SY,94950,Semi-detached,"Freehold",No,Standard
1998-01-09,"2 Langley Lodge, Old Bath Road, Calcot",RG31 4QL,53950,Flat,"Leasehold",No,Standard
1997-12-23,"20 Goldcrest Way, Tilehurst",RG31 4ZG,104950,Semi-detached,"Freehold",No,Standard
1997-12-19,"165 City Road, Tilehurst",RG31 4SL,145000,Detached,"Freehold",No,Standard
1997-12-17,"19 Gatcombe Close, Calcot",RG31 4XQ,82500,Semi-detached,"Freehold",No,Standard
1997-12-16,"19 Robin Way, Tilehurst",RG31 4SW,87950,Semi-detached,"Freehold",No,Standard
1997-12-16,"10 Garston Crescent, Calcot",RG31 4XJ,69500,Semi-detached,"Freehold",No,Standard
1997-12-12,"45 Curlew Drive, Tilehurst",RG31 4TA,96950,Semi-detached,"Freehold",No,Standard
1997-12-11,"66 Curlew Drive, Tilehurst",RG31 4TA,91950,Semi-detached,"Freehold",No,Standard
1997-12-05,"85 Yew Tree Rise, Calcot",RG31 4RQ,106950,Semi-detached,"Freehold",No,Standard
1997-12-04,"24 Magpie Way, Tilehurst",RG31 4SJ,85000,Semi-detached,"Freehold",No,Standard
1997-12-04,"62 Starlings Drive, Tilehurst",RG31 4SS,66500,Flat,"Leasehold",No,Standard
