"{0B85394F-97E4-69A5-E063-4704A8C07DAC}","750000","2023-09-01 00:00","RG31 6LD","D","N","F","6","","OAKHAM CLOSE","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-99D0-69A5-E063-4704A8C07DAC}","910000","2023-08-07 00:00","RG31 6JY","D","N","F","74","","OAK TREE ROAD","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9804-69A5-E063-4704A8C07DAC}","380000","2023-10-20 00:00","RG31 4RG","S","N","F","26","","BAY TREE RISE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-9813-69A5-E063-4704A8C07DAC}","360000","2023-09-14 00:00","RG31 4RQ","S","N","F","19","","YEW TREE RISE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-9A0C-69A5-E063-4704A8C07DAC}","1150000","2023-07-07 00:00","RG31 6RQ","D","N","F","8","","THE BEECHES","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-982C-69A5-E063-4704A8C07DAC}","485000","2023-10-05 00:00","RG31 6QA","S","N","F","67","","FAIRFORD ROAD","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-9A27-69A5-E063-4704A8C07DAC}","190000","2023-09-29 00:00","RG31 4SA","F","N","L","CRESSWELLS BROW HOUSE, 173","4","CITY ROAD","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-9869-69A5-E063-4704A8C07DAC}","475000","2023-08-31 00:00","RG31 6QL","S","N","F","2","","KIRKFELL CLOSE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-9A58-69A5-E063-4704A8C07DAC}","115000","2023-06-06 00:00","RG31 7QD","F","N","L","CALCOT PRIORY","FLAT 56","BATH ROAD","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-987D-69A5-E063-4704A8C07DAC}","365000","2023-09-27 00:00","RG31 5BA","T","N","F","23","","DOWNING ROAD","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9885-69A5-E063-4704A8C07DAC}","625000","2023-09-08 00:00","RG31 6LS","D","N","F","BROOKSBY HOUSE","","CHEPSTOW ROAD","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-988F-69A5-E063-4704A8C07DAC}","310000","2023-06-30 00:00","RG31 7AJ","S","N","F","57","","RUSHMOOR GARDENS","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-9A68-69A5-E063-4704A8C07DAC}","450000","2023-09-25 00:00","RG31 6AA","S","N","F","2","","BRAE VIEW","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-9A75-69A5-E063-4704A8C07DAC}","525000","2023-09-13 00:00","RG31 6SR","D","N","F","89","","COTSWOLD WAY","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-98B4-69A5-E063-4704A8C07DAC}","365000","2023-10-06 00:00","RG31 7AD","T","N","F","43","","SWEET BRIAR DRIVE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-98B9-69A5-E063-4704A8C07DAC}","285000","2023-11-10 00:00","RG31 7AD","T","N","F","3","","SWEET BRIAR DRIVE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-98C7-69A5-E063-4704A8C07DAC}","360000","2023-08-18 00:00","RG31 7BG","S","N","F","3","","EMBROOK WAY","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-98D4-69A5-E063-4704A8C07DAC}","685000","2023-09-25 00:00","RG31 6GD","D","N","F","3","","THE HYDES","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-9AC4-69A5-E063-4704A8C07DAC}","570000","2023-09-25 00:00","RG31 7QH","D","N","F","5","","BATH ROAD","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-98DB-69A5-E063-4704A8C07DAC}","265000","2023-08-25 00:00","RG31 7DL","T","N","F","7","","KIRKSTALL COURT","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-98DE-69A5-E063-4704A8C07DAC}","360000","2023-10-27 00:00","RG31 7DY","T","N","F","25","","PEMBERTON GARDENS","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-98E1-69A5-E063-4704A8C07DAC}","370000","2023-09-25 00:00","RG31 7AD","S","N","F","22","","SWEET BRIAR DRIVE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-9B10-69A5-E063-4704A8C07DAC}","362500","2023-09-26 00:00","RG31 6HN","T","N","F","16A","","ARMOUR ROAD","TILEHURST","READING","READING","READING","A","A"
"{0B85394F-992C-69A5-E063-4704A8C07DAC}","390000","2023-09-22 00:00","RG31 5UJ","D","N","F","38","","CLEMENTS MEAD","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{0B85394F-9974-69A5-E063-4704A8C07DAC}","150000","2023-10-11 00:00","RG31 5DB","F","N","L","CUMBERLAND LODGE","60","PEGASUS COURT","TILEHURST","READING","READING","READING","A","A"
"{F87E72F8-9B72-176C-E053-6B04A8C0D2BE}","395000","2023-01-30 00:00","RG31 4SN","T","N","F","7","","SWALLOW CLOSE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{F87E72F8-98DF-176C-E053-6B04A8C0D2BE}","430000","2023-01-12 00:00","RG31 5LB","S","N","F","35","","WARBOROUGH AVENUE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{F87E72F8-9941-176C-E053-6B04A8C0D2BE}","725000","2023-03-07 00:00","RG31 6UB","D","N","F","1","","MALYNS WAY","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{F87E72F8-9970-176C-E053-6B04A8C0D2BE}","258000","2023-03-10 00:00","RG31 6LQ","F","N","L","FAIR OAK","FLAT 3","FIRCROFT CLOSE","TILEHURST","READING","READING","READING","A","A"
"{F87E72F8-9993-176C-E053-6B04A8C0D2BE}","648000","2023-01-06 00:00","RG31 6NN","S","N","F","143","","OVERDOWN ROAD","TILEHURST","READING","READING","READING","A","A"
"{F87E72F8-99AA-176C-E053-6B04A8C0D2BE}","835000","2023-02-10 00:00","RG31 5BX","D","N","F","93","","CHAPEL HILL","TILEHURST","READING","READING","READING","A","A"
"{F87E72F8-99FD-176C-E053-6B04A8C0D2BE}","210000","2023-02-24 00:00","RG31 4SS","F","N","L","74","","STARLINGS DRIVE","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{F87E72F8-9A28-176C-E053-6B04A8C0D2BE}","280000","2023-01-23 00:00","RG31 7BX","F","N","L","WATERMILL PLACE","FLAT 11","WILDFLOWER DRIVE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDC-4EEE-AF90-E063-4704A8C02087}","137000","2023-05-25 00:00","RG31 6FY","F","N","L","14","","TALBOT WAY","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","B","A"
"{09266DDB-82FF-AF90-E063-4704A8C02087}","376000","2023-07-28 00:00","RG31 5NJ","T","N","F","38","","BARTON ROAD","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-8300-AF90-E063-4704A8C02087}","435000","2023-05-15 00:00","RG31 5NJ","S","N","F","35","","BARTON ROAD","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-8304-AF90-E063-4704A8C02087}","425000","2023-09-04 00:00","RG31 6PG","S","N","F","28","","CAUSMANS WAY","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-8330-AF90-E063-4704A8C02087}","340000","2023-05-19 00:00","RG31 7YX","T","N","F","28","","TITHEBARN GROVE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-833F-AF90-E063-4704A8C02087}","399950","2023-08-25 00:00","RG31 6SG","D","N","F","51","","SKILTON ROAD","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-8355-AF90-E063-4704A8C02087}","566000","2023-09-01 00:00","RG31 6NA","D","N","F","27","","BROOKSBY ROAD","TILEHURST","READING","READING","READING","A","A"
"{09266DDB-8368-AF90-E063-4704A8C02087}","585000","2023-08-31 00:00","RG31 7AL","D","N","F","8","","HATFIELD COURT","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-8372-AF90-E063-4704A8C02087}","310000","2023-09-05 00:00","RG31 6FY","T","N","F","15","","TALBOT WAY","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-8374-AF90-E063-4704A8C02087}","400000","2023-04-28 00:00","RG31 7AR","S","N","F","5","","PORLOCK PLACE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-8392-AF90-E063-4704A8C02087}","375000","2023-08-18 00:00","RG31 7EL","T","N","F","18","","BARCLAY ROAD","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-839A-AF90-E063-4704A8C02087}","260000","2023-10-24 00:00","RG31 5WF","T","N","F","35","","LAMORNA CRESCENT","TILEHURST","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-839F-AF90-E063-4704A8C02087}","800000","2023-09-12 00:00","RG31 7DR","D","N","F","16","","GRANGELY CLOSE","CALCOT","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{09266DDB-83E2-AF90-E063-4704A8C02087}","115000","2023-05-26 00:00","RG31 5DB","F","N","L","ARUNDEL LODGE","15","PEGASUS COURT","TILEHURST","READING","READING","READING","A","A"
"{09266DDB-83EA-AF90-E063-4704A8C02087}","148000","2023-10-13 00:00","RG31 5DB","F","N","L","YORK LODGE","43","PEGASUS COURT","TILEHURST","READING","READING","READING","A","A"
"{09266DDB-83ED-AF90-E063-4704A8C02087}","220000","2023-10-19 00:00","RG31 5DB","F","N","L","YORK LODGE","25","PEGASUS COURT","TILEHURST","READING","READING","READING","A","A"
